store,websites,attribute_set,type,category_ids,sku,has_options,price,special_price,weight,minimal_price,msrp,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,msrp_enabled,msrp_display_actual_price_type,status,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,gift_wrapping_price,custom_design,page_layout,country_of_manufacture,gift_message_available,gift_wrapping_available,is_recurring
admin,base,Default,grouped,4,GOUR0024,0,,,,,,Mangosteen & Pear Green Tea,,,,,,,mangosteen-pear,mangosteen-pear-2161.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mangosteen & Pear Green Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0025-01,0,5,,20,,,Melona Lisa (10 gr),,,,,,,melona-lisa,melona-lisa.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melona Lisa (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0025-02,0,18,,110,,,Melona Lisa (100 gr),,,,,,,melona-lisa,melona-lisa-2154.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melona Lisa (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0025-03,0,9,,50,,,Melona Lisa (50 gr),,,,,,,melona-lisa,melona-lisa-2155.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melona Lisa (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0025,0,,,,,,Melona Lisa Green Tea,,,,,,,melona-lisa,melona-lisa-2156.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Melona Lisa Green Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0026-01,0,5,,20,,,Morning Dew (10 gr),,,,,,,morning-dew,morning-dew.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Morning Dew (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0026-02,0,18,,110,,,Morning Dew (100 gr),,,,,,,morning-dew,morning-dew-2170.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Morning Dew (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0026-03,0,9,,50,,,Morning Dew (50 gr),,,,,,,morning-dew,morning-dew-2171.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Morning Dew (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0026,0,,,,,,Morning Dew Green Tea,,,,,,,morning-dew,morning-dew-2172.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Morning Dew Green Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0027-01,0,5,,20,,,Sakura Flower Tea (10 gr),,,,,,,sakura-flower-tea,sakura-flower-tea.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Sakura Flower Tea (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0027-02,0,24,,110,,,Sakura Flower Tea (100 gr),,,,,,,sakura-flower-tea,sakura-flower-tea-2162.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Sakura Flower Tea (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0027-03,0,12,,50,,,Sakura Flower Tea (50 gr),,,,,,,sakura-flower-tea,sakura-flower-tea-2163.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Sakura Flower Tea (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0027,0,,,,,,Sakura Flower Green Tea,,,,,,,sakura-flower-tea,sakura-flower-tea-2164.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Sakura Flower Green Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0028-01,0,5,,20,,,Yuzu Kukicha (10 gr),,,,,,,yuzu-kukicha,yuzu-kukicha.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Yuzu Kukicha (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0028-02,0,28,,110,,,Yuzu Kukicha (100 gr),,,,,,,yuzu-kukicha,yuzu-kukicha-2162.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Yuzu Kukicha (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0028-03,0,14,,50,,,Yuzu Kukicha (50 gr),,,,,,,yuzu-kukicha,yuzu-kukicha-2163.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Yuzu Kukicha (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0028,0,,,,,,Yuzu Kukicha Green Tea,,,,,,,yuzu-kukicha,yuzu-kukicha-2164.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Yuzu Kukicha Green Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0029-01,0,5,,20,,,Yuzu Pear Blossom (10 gr),,,,,,,yuzu-pear-blossom,yuzu-pear-blossom.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Yuzu Pear Blossom (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0029-02,0,18,,110,,,Yuzu Pear Blossom (100 gr),,,,,,,yuzu-pear-blossom,yuzu-pear-blossom-2161.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Yuzu Pear Blossom (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0029-03,0,9,,50,,,Yuzu Pear Blossom (50 gr),,,,,,,yuzu-pear-blossom,yuzu-pear-blossom-2162.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Yuzu Pear Blossom (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0029,0,,,,,,Yuzu Pear Blossom Green Tea,,,,,,,yuzu-pear-blossom,yuzu-pear-blossom-2163.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Yuzu Pear Blossom Green Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0030,0,2,,20,,,Beauty of the East (Flowering Tea),Beauty of the East Flowering Tea | Blooming Tea,This flowering tea is made of hand-tied green tea with jasmine that blooms when placed in a pot of hot water,,,,,beauty-of-the-east-flowering-tea,beauty-of-the-east-flowering-tea.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,97,0,1,0,0,1,1,1,10000,1,1,,1,1,0,0,0,1,0,1,0,0,0,1,Beauty of the East (Flowering Tea),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0031,0,2,,20,,,Golden Nugget (Flowering Tea),Golden Nugget Flowering Tea | Blooming Tea,This flowering tea is made of hand-tied green tea with peony that blooms when placed in a pot of hot water,,,,,golden-nugget-flowering-tea,golden-nugget-flowering-tea.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,0,0,0,1,0,1,0,0,0,1,Golden Nugget (Flowering Tea),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0032,0,2,,20,,,Peony Osmanthus (Flowering Tea),Peony Osmanthus Flowering Tea | Blooming Tea,This flowering tea is made of hand-tied green tea with peony and osmanthus that blooms when placed in a pot of hot water,,,,,peony-osmanthus-flowering-tea,peony-osmanthus-flowering-tea.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,0,0,0,1,0,1,0,0,0,1,Peony Osmanthus (Flowering Tea),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0033,0,2,,20,,,Qiu Shui Yi Ren (Flowering Tea),,,,,,,qiu-shui-ren-yi-flowering-tea,qiu-shui-ren-yi-flowering-tea.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,0,,1,1,1,0,0,1,0,1,0,0,0,1,Qiu Shui Yi Ren (Flowering Tea),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0034-01,0,5,,20,,,Osmanthus Oolong (10 gr),,,,,,,osmanthus-oolong,osmanthus-oolong.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Osmanthus Oolong (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0034-02,0,18,14.8,110,,,Osmanthus Oolong (100 gr),,,,,,,osmanthus-oolong,osmanthus-oolong-2183.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2014-01-20 00:00:00,2014-01-26 00:00:00,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Osmanthus Oolong (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0034-03,0,9,,50,,,Osmanthus Oolong (50 gr),,,,,,,osmanthus-oolong,osmanthus-oolong-2184.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Osmanthus Oolong (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 58",GOUR0034,0,,,,,,Osmanthus Oolong Tea,,,,,,,osmanthus-oolong,osmanthus-oolong-2190.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Osmanthus Oolong Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0035-01,0,5,,20,,,Milky Oolong (10 gr),,,,,,,milky-oolong,milky-oolong.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Milky Oolong (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0035-02,0,18,14.8,110,,,Milky Oolong (100 gr),,,,,,,milky-oolong,milky-oolong-2189.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2014-01-20 00:00:00,2014-01-26 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Milky Oolong (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0035-03,0,9,,50,,,Milky Oolong (50 gr),,,,,,,milky-oolong,milky-oolong-2190.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Milky Oolong (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 58",GOUR0035,0,,,,,,Milky Oolong Tea,,,,,,,milky-oolong,milky-oolong-2191.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Milky Oolong Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0036-01,0,5,,20,,,Orchid Oolong (10 gr),,,,,,,orchid-oolong,orchid-oolong.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Orchid Oolong (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0036-02,0,20,,110,,,Orchid Oolong (100 gr),,,,,,,orchid-oolong,orchid-oolong-2157.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Orchid Oolong (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GOUR0036-03,0,10,,50,,,Orchid Oolong (50 gr),,,,,,,orchid-oolong,orchid-oolong-2158.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Orchid Oolong (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 58",GOUR0036,0,,,,,,Orchid Oolong,,,,,,,orchid-oolong,orchid-oolong-2159.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Orchid Oolong,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5",GOUR0037-01,0,5,,20,,,African Sunset (10 gr),,,,,,,african-sunset,african-sunset.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,African Sunset (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5",GOUR0037-02,0,18,,110,,,African Sunset (100 gr),,,,,,,african-sunset,african-sunset-2215.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,African Sunset (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5",GOUR0037-03,0,9,,50,,,African Sunset (50 gr),,,,,,,african-sunset,african-sunset-2216.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,African Sunset (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5",GOUR0037,0,,,,,,African Sunset Rooibos Tea,,,,,,,african-sunset,african-sunset-2217.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,African Sunset Rooibos Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5",GOUR0038-01,0,5,,20,,,Aloe Verah (10 gr),,,,,,,aloe-verah,aloe-verah.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Aloe Verah (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5",GOUR0038-02,0,18,,110,,,Aloe Verah (100 gr),,,,,,,aloe-verah,aloe-verah-2219.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Aloe Verah (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5",GOUR0038-03,0,9,,50,,,Aloe Verah (50 gr),,,,,,,aloe-verah,aloe-verah-2220.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Aloe Verah (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5",GOUR0038,0,,,,,,Aloe Verah Rooibos Tea,,,,,,,aloe-verah,aloe-verah-2221.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Aloe Verah Rooibos Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0039-01,0,5,,20,,,Apple Strudel with Pistachios (10 gr),,,,,,,apple-strudel-with-pistachios,apple-strudel-with-pistachios.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Apple Strudel with Pistachios (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0076-02,0,18,14.4,110,,,Rooibos Velvet Tea (100 gr),,,,,,,rooibos-velvet-tea,rooibos-velvet-tea-179.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Rooibos Velvet Tea (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0039-03,0,9,7.2,50,,,Apple Strudel with Pistachios (50 gr),,,,,,,apple-strudel-with-pistachios,apple-strudel-with-pistachios-2226.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Apple Strudel with Pistachios (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0039,0,,,,,,Apple Strudel with Pistachios Rooibos Tea,,,,,,,apple-strudel-with-pistachios,apple-strudel-with-pistachios-2243.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Apple Strudel with Pistachios Rooibos Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0040-01,0,5,,20,,,Magic Desert (10 gr),,,,,,,magic-desert,magic-desert.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Desert (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0040-02,0,18,14.4,110,,,Magic Desert (100 gr),,,,,,,magic-desert,magic-desert-2232.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Desert (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0040-03,0,9,7.2,50,,,Magic Desert (50 gr),,,,,,,magic-desert,magic-desert-2233.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Desert (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0040,0,,,,,,Magic Desert Rooibos Tea,,,,,,,magic-desert,magic-desert-2244.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Magic Desert Rooibos Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0041-01,0,5,,20,,,Peach Nectar (10 gr),,,,,,,peach-nectar,peach-nectar.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Peach Nectar (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0041-02,0,18,,110,,,Peach Nectar (100 gr),,,,,,,peach-nectar,peach-nectar-2617.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Peach Nectar (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0041-03,0,9,,50,,,Peach Nectar (50 gr),,,,,,,peach-nectar,peach-nectar-2618.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Peach Nectar (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0041,0,,,,,,Peach Nectar Rooibos Tea,,,,,,,peach-nectar,peach-nectar-2619.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Peach Nectar Rooibos Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0042-01,0,5,,20,,,Rose Marzipan (10 gr),,,,,,,rose-marzipan,rose-marzipan.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Rose Marzipan (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0042-02,0,18,14.4,110,,,Rose Marzipan (100 gr),,,,,,,rose-marzipan,rose-marzipan-2236.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Rose Marzipan (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0042-03,0,9,7.2,50,,,Rose Marzipan (50 gr),,,,,,,rose-marzipan,rose-marzipan-2237.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Rose Marzipan (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0042,0,,,,,,Rose Marzipan Rooibos Tea,,,,,,,rose-marzipan,rose-marzipan-2253.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,1,0,1,0,0,0,1,Rose Marzipan Rooibos Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0043-01,0,5,,20,,,Vanilla Rooibos (10 gr),,,,,,,vanilla-rooibos,vanilla-rooibos.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Vanilla Rooibos (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0043-02,0,18,,110,,,Vanilla Rooibos (100 gr),,,,,,,vanilla-rooibos,vanilla-rooibos-2240.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Vanilla Rooibos (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0043-03,0,9,,50,,,Vanilla Rooibos (50 gr),,,,,,,vanilla-rooibos,vanilla-rooibos-2241.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Vanilla Rooibos (50 gr),0,simple,,,,,,,,,
