"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","msrp_enabled","msrp_display_actual_price_type","ingredients","temperature","amount_of_water","time","nice_flowery_sentence","brewing","status","visibility","tax_class_id","price","special_price","weight","minimal_price","msrp","gift_wrapping_price","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","gift_message_available","gift_wrapping_available","is_recurring","custom_design","country_of_manufacture","is_new","is_featured","is_best_selling","is_promotion"
"admin","base","Default","simple","56","GOUR0083-03","0","Lychee Rose (200 gr) -10% Off","","","","","","","lychee-rose","lychee-rose-462.html","Block after Info Column","/","/","/","Use config","Use config","Black tea infused with the aroma of lychees.","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:09","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lychee Rose (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0083-01","0","Lychee Rose (50 gr)","","","","","","","lychee-rose","lychee-rose-456.html","Block after Info Column","/","/","/","Use config","Use config","Black tea infused with the aroma of lychees.","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:10","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lychee Rose (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0083","0","Lychee Rose Black Tea","","","","","","","lychee-rose","lychee-rose.html","Block after Info Column","/","/","/","","","Black tea infused with the aroma of lychees.","","","","","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Lychee Rose Black Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0084-02","0","Macaron Dream (100 gr)","","","","","","","macaron-dream","macaron-dream-461.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:13","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Macaron Dream (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0084-03","0","Macaron Dream (200 gr) -10% Off","","","","","","","macaron-dream","macaron-dream-462.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:15","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Macaron Dream (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0084-01","0","Macaron Dream (50 gr)","","","","","","","macaron-dream","macaron-dream-460.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:16","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Macaron Dream (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0084-04","0","Macaron Dream (50 gr)","","","","","","","macaron-dream","macaron-dream-463.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:18","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Macaron Dream (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0084","0","Macaron Dream Black Tea","","","","","","","macaron-dream","macaron-dream.html","Block after Info Column","/","/","/","","","","","","","","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Macaron Dream Black Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,10,19,22,25,56,59,93,95","GOUR0040-01","0","Magic Desert (10 gr)","","","","","","","magic-desert","magic-desert.html","Block after Info Column","","","","Use config","Use config","Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.","70-80乎C","2g for 200ml","6-8 mins","Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Magic Desert (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,10,19,22,25,56,59,93,95","GOUR0040-02","0","Magic Desert (100 gr)","","","","","","","magic-desert","magic-desert-2232.html","Block after Info Column","","","","Use config","Use config","Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.","70-80乎C","2g for 200ml","6-8 mins","Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.","","Enabled","Not Visible Individually","Taxable Goods","18.0000","14.4000","110.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Magic Desert (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,10,19,22,25,56,59,93,95","GOUR0040-04","0","Magic Desert (200 gr)","","","","","","","magic-desert","magic-desert-2235.html","Block after Info Column","","","","Use config","Use config","Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.","70-80乎C","2g for 200ml","6-8 mins","Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.","","Enabled","Not Visible Individually","Taxable Goods","32.4000","25.9200","220.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:25","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Magic Desert (200 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,10,19,22,25,56,59,93,95","GOUR0040-03","0","Magic Desert (50 gr)","","","","","","","magic-desert","magic-desert-2233.html","Block after Info Column","","","","Use config","Use config","Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.","70-80乎C","2g for 200ml","6-8 mins","Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.","","Enabled","Not Visible Individually","Taxable Goods","9.0000","7.2000","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Magic Desert (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","4,5,6,7,9,10,19,22,25,56,59,93,95","GOUR0040","0","Magic Desert Rooibos Tea","","","","","","","magic-desert","magic-desert-2244.html","Block after Info Column","","","","","","Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.","70-80乎C","2g for 200ml","6-8 mins","Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Magic Desert Rooibos Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,15,19,23,56,66,88,90,93,95","GOUR0023-01","0","Magic Dragon (10 gr)","","","","","","","magic-dragon","magic-dragon.html","Block after Info Column","","","","Use config","Use config","Green tea with violets, cornflowers and blueberries.","70-80乎C","2g for 200ml","2-4 mins","A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Magic Dragon (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,15,19,23,56,66,88,90,93,95","GOUR0023-02","0","Magic Dragon (100 gr)","","","","","","","magic-dragon","magic-dragon-2171.html","Block after Info Column","","","","Use config","Use config","Green tea with violets, cornflowers and blueberries.","70-80乎C","2g for 200ml","2-4 mins","A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.","","Enabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Magic Dragon (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,15,19,23,56,66,88,90,93,95","GOUR0023-04","0","Magic Dragon (200 gr) -10% Off","","","","","","","magic-dragon","magic-dragon-2174.html","Block after Info Column","/","/","/","Use config","Use config","Green tea with violets, cornflowers and blueberries.","70-80乎C","2g for 200ml","2-4 mins","A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.","","Enabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:32","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Magic Dragon (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,15,19,23,56,66,88,90,93,95","GOUR0023-03","0","Magic Dragon (50 gr)","","","","","","","magic-dragon","magic-dragon-2172.html","Block after Info Column","","","","Use config","Use config","Green tea with violets, cornflowers and blueberries.","70-80乎C","2g for 200ml","2-4 mins","A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.","","Enabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Magic Dragon (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,15,19,23,56,66,88,90,93,95","GOUR0023","0","Magic Dragon Green Tea","","","","","","","magic-dragon","magic-dragon-2173.html","Block after Info Column","","","","","","Green tea with violets, cornflowers and blueberries.","70-80乎C","2g for 200ml","2-4 mins","A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Magic Dragon Green Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0100","0","Mango Green Tea","","","","","","","mango-tea","mango-tea-527.html","Block after Info Column","/","/","/","","","","","","","","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Mango Green Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0100-02","0","Mango Tea (100 gr)","","","","","","","mango-tea","mango-tea-529.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:38","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Mango Tea (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0100-03","0","Mango Tea (200 gr) -10% Off","","","","","","","mango-tea","mango-tea-530.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:39","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Mango Tea (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0100-01","0","Mango Tea (50 gr)","","","","","","","mango-tea","mango-tea.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:40","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Mango Tea (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,15,56,66,77,84,93,95","GOUR0024-01","0","Mangosteen & Pear (10 gr)","","","","","","","mangosteen-pear","mangosteen-pear.html","Block after Info Column","","","","Use config","Use config","Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ","70-80乎C","2g for 200ml","2-4 mins","Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Mangosteen & Pear (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,15,56,66,77,84,93,95","GOUR0024-02","0","Mangosteen & Pear (100 gr)","","","","","","","mangosteen-pear","mangosteen-pear-2159.html","Block after Info Column","","","","Use config","Use config","Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ","70-80乎C","2g for 200ml","2-4 mins","Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.","","Enabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Mangosteen & Pear (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,15,56,66,77,84,93,95","GOUR0024-04","0","Mangosteen & Pear (200 gr) -10% Off","","","","","","","mangosteen-pear","mangosteen-pear-2162.html","Block after Info Column","/","/","/","Use config","Use config","Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ","70-80乎C","2g for 200ml","2-4 mins","Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.","","Enabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:05:52","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Mangosteen & Pear (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,15,56,66,77,84,93,95","GOUR0024-03","0","Mangosteen & Pear (50 gr)","","","","","","","mangosteen-pear","mangosteen-pear-2160.html","Block after Info Column","","","","Use config","Use config","Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ","70-80乎C","2g for 200ml","2-4 mins","Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.","","Enabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Mangosteen & Pear (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,15,56,66,77,84,93,95","GOUR0024","0","Mangosteen & Pear Green Tea","","","","","","","mangosteen-pear","mangosteen-pear-2161.html","Block after Info Column","","","","","","Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ","70-80乎C","2g for 200ml","2-4 mins","Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mangosteen & Pear Green Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,11,15,56,78,85,88,89,93,94","ART0005","0","Marrakesh Mint Tea","Mint Green Tea | Marrakesh Mint | Artisan Selection | Award-Winning Tea","A multi-award winning green tea with Mint and Lemongrass, this is a good balanced tea with a lasting mint flavour that works well for any occasion","","","","","marrakesh-mint","marrakesh-mint.html","Block after Info Column","","","","Use config","Use config","Green tea with mint and lemongrass.","70-80乎C","2g for 200ml","2-3 mins","<p><span style=""font-size: small;"">A&nbsp;<strong></strong><span style=""text-decoration: underline;""><strong><a title=""2014 Great Taste Awards"" href=""http://greattasteawards.co.uk/2014-winners/?product_producer_name=gryphon+tea&amp;category=&amp;rating="" ","","Enabled","Catalog, Search","Taxable Goods","16.6000","","200.0000","","","","test description","test description","","","","","","","","","98.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Marrakesh Mint Tea","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,12,16,18,22,56,83,88,90,93,95","GOUR0012-01","0","Masala Chai (10 gr)","","","","","","","marsala-chai","marsala-chai.html","Block after Info Column","","","","Use config","Use config","Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.","96-98乎C","2g for 200ml","3-5 mins","A traditional Indian method of preparing tea. Best served with milk and sugar.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Masala Chai (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,12,16,18,22,56,83,88,90,93,95","GOUR0012-02","0","Masala Chai (100 gr)","","","","","","","marsala-chai","marsala-chai-2095.html","Block after Info Column","","","","Use config","Use config","Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.","96-98乎C","2g for 200ml","3-5 mins","A traditional Indian method of preparing tea. Best served with milk and sugar.","","Enabled","Not Visible Individually","Taxable Goods","18.0000","14.4000","110.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Masala Chai (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,12,16,18,22,56,83,88,90,93,95","GOUR0012-04","0","Masala Chai (200 gr)","","","","","","","marsala-chai","marsala-chai-2098.html","Block after Info Column","/","/","/","Use config","Use config","Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.","96-98乎C","2g for 200ml","3-5 mins","A traditional Indian method of preparing tea. Best served with milk and sugar.","","Enabled","Not Visible Individually","Taxable Goods","32.4000","25.9200","220.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:06:03","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Masala Chai (200 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,12,16,18,22,56,83,88,90,93,95","GOUR0012-03","0","Masala Chai (50 gr)","","","","","","","marsala-chai","marsala-chai-2096.html","Block after Info Column","","","","Use config","Use config","Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.","96-98乎C","2g for 200ml","3-5 mins","A traditional Indian method of preparing tea. Best served with milk and sugar.","","Enabled","Not Visible Individually","Taxable Goods","9.0000","7.2000","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Masala Chai (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","4,5,6,7,9,12,16,18,22,56,83,88,90,93,95","GOUR0012","0","Masala Chai Black Tea","","","","","","","marsala-chai","marsala-chai.html","Block after Info Column","","","","","","Black tea with a mixture of orange peel, anise, fennel, pepper and cardamom.","96-98乎C","2g for 200ml","3-5 mins","A traditional Indian method of preparing tea. Best served with milk and sugar.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Masala Chai Black Tea","0","grouped","","","No layout updates","No","No","","","","","","",""
"admin","base","Default","grouped","4,6,7,13,56,78,82,88,90","GOUR0070","0","Matcha Powder","Matcha Green Tea | Japanese Powder Tea","A fine powdered green tea traditionally used in Japanese tea drinking ceremonies, its smooth and velvety texture is perfect on its own or paired with milk to create that creamy latte brew","","","","","matcha-powder","matcha-powder-2304.html","Block after Info Column","","","","","","Green tea ground into a fine powder.","70-80乎C","","","<p>Grown in the shade for that extra boost in chlorophyll levels, Matcha is the only tea where the entire leave is consumed. A fine powdered green tea traditionally used in Japanese tea drinking ceremonies, its smooth and velvety texture is perfect on its","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Matcha Powder","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","4,6,7,13,56,78,82,88,90","GOUR0070-01","0","Matcha Powder (10 gr)","","","","","","","matcha-powder","matcha-powder.html","Block after Info Column","","","","Use config","Use config","Green tea ground into a fine powder.","70-80乎C","","","Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","98.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Matcha Powder (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,6,7,13,56,78,82,88,90","GOUR0070-02","0","Matcha Powder (100 gr)","","","","","","","matcha-powder","matcha-powder-2280.html","Block after Info Column","","","","Use config","Use config","Green tea ground into a fine powder.","70-80乎C","","","Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.","","Enabled","Not Visible Individually","Taxable Goods","25.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Matcha Powder (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,6,7,13,56,78,82,88,90","GOUR0070-04","0","Matcha Powder (200 gr) -10% Off","","","","","","","matcha-powder","matcha-powder-2277.html","Block after Info Column","/","/","/","Use config","Use config","Green tea ground into a fine powder.","70-80乎C","","","Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.","","Enabled","Not Visible Individually","Taxable Goods","45.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:06:11","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Matcha Powder (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,6,7,13,56,78,82,88,90","GOUR0070-03","0","Matcha Powder (50 gr)","","","","","","","matcha-powder","matcha-powder-2276.html","Block after Info Column","","","","Use config","Use config","Green tea ground into a fine powder.","70-80乎C","","","Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.","","Enabled","Not Visible Individually","Taxable Goods","12.5000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Matcha Powder (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,19,25,56,60,69,84,88,90,93,95","GOUR0056-01","0","Melon & Mangosteen (10 gr)","","","","","","","melon-mangosteen","melon-mangosteen.html","Block after Info Column","","","","Use config","Use config","Fruit tisane of apples, melons and mangosteen.","100乎C","2g for 200ml","6-8 mins","Relish in the lightest, freshest flavours of summer with a zesty fruit salad.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Melon & Mangosteen (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,19,25,56,60,69,84,88,90,93,95","GOUR0056-02","0","Melon & Mangosteen (100 gr)","","","","","","","melon-mangosteen","melon-mangosteen-2306.html","Block after Info Column","","","","Use config","Use config","Fruit tisane of apples, melons and mangosteen.","100乎C","2g for 200ml","6-8 mins","Relish in the lightest, freshest flavours of summer with a zesty fruit salad.","","Enabled","Not Visible Individually","Taxable Goods","16.0000","","110.0000","","","","test description","test description","","","2015-01-09 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Melon & Mangosteen (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,19,25,56,60,69,84,88,90,93,95","GOUR0056-04","0","Melon & Mangosteen (200 gr) -10% Off","","","","","","","melon-mangosteen","melon-mangosteen-2309.html","Block after Info Column","/","/","/","Use config","Use config","Fruit tisane of apples, melons and mangosteen.","100乎C","2g for 200ml","6-8 mins","Relish in the lightest, freshest flavours of summer with a zesty fruit salad.","","Enabled","Not Visible Individually","Taxable Goods","28.8000","","220.0000","","","","test description","test description","","","2015-01-09 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:06:17","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Melon & Mangosteen (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,19,25,56,60,69,84,88,90,93,95","GOUR0056-03","0","Melon & Mangosteen (50 gr)","","","","","","","melon-mangosteen","melon-mangosteen-2307.html","Block after Info Column","","","","Use config","Use config","Fruit tisane of apples, melons and mangosteen.","100乎C","2g for 200ml","6-8 mins","Relish in the lightest, freshest flavours of summer with a zesty fruit salad.","","Enabled","Not Visible Individually","Taxable Goods","8.0000","","50.0000","","","","test description","test description","","","2015-01-09 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Melon & Mangosteen (50 gr)","0","simple","","","","","","","","","","","",""
